id,price_doc
31018,5472808.5
31019,4477199.0
31020,6361533.0
31021,11427349.0
31022,18420968.0
31023,9434277.0
31024,4548173.0
31025,6185155.5
31026,6262112.0
31027,4633775.0
31028,4593130.5
31029,7700524.5
31030,6878962.0
31031,9005410.0
31032,9453767.0
31033,8330541.5
31034,6839771.5
31035,10214729.0
31036,6377983.0
31037,22855800.0
31038,4473080.5
31039,8973364.0
31040,5587668.0
31041,4378138.0
31042,3782518.0
31043,5969067.0
31044,8763181.0
31045,6082600.5
31046,13504496.0
31047,8013535.0
31048,6008893.0
31049,6152645.5
31050,7890230.0
31051,6690057.0
31052,4053330.75
31053,15679061.0
31054,7103384.5
31055,5303608.5
31056,11857862.0
31057,6259538.5
31058,7963953.0
31059,3135201.25
31060,7219403.5
31061,7404978.0
31062,6773489.5
31063,3867143.5
31064,5173961.5
31065,9233115.0
31066,4772398.5
31067,8172780.5
31068,4461416.0
31069,4625545.0
31070,5061675.0
31071,3363775.75
31072,7304685.0
31073,2241255.5
31074,6049516.0
31075,7277518.0
31076,6947422.5
31077,5951463.0
31078,4481428.0
31079,5696962.0
31080,6396037.0
31081,2945280.0
31082,10390342.0
31083,5380884.5
31084,9384385.0
31085,11685362.0
31086,3920598.25
31087,4507080.0
31088,6340951.0
31089,6273900.0
31090,34300284.0
31091,3573025.25
31092,6997393.0
31093,6593269.0
31094,5897410.0
31095,4943035.0
31096,18157076.0
31097,9532513.0
31098,9227939.0
31099,12844414.0
31100,4490703.5
31101,4020529.5
31102,6280329.0
31103,12133114.0
31104,5130672.5
31105,7539407.5
31106,4603546.0
31107,12839221.0
31108,6306696.0
31109,5902254.5
31110,8904977.0
31111,9468926.0
31112,5737429.0
31113,3737830.0
31114,4720826.0
31115,6045190.5
31116,5743599.0
31117,6563926.5
31118,4132105.0
31119,3015458.75
31120,5113073.5
31121,5586266.5
31122,6073772.5
31123,5116566.0
31124,5230643.5
31125,7491251.0
31126,12637998.0
31127,5925112.0
31128,5992023.5
31129,5958789.0
31130,11355367.0
31131,7620761.0
31132,5254392.0
31133,9312563.0
31134,6301243.0
31135,9633866.0
31136,8586379.0
31137,4774952.5
31138,5845358.5
31139,4420255.0
31140,6719489.5
31141,4498976.5
31142,4438563.0
31143,4766840.0
31144,4291062.5
31145,5772422.5
31146,4892342.5
31147,11301306.0
31148,6764393.5
31149,2346270.0
31150,7955550.0
31151,4625474.5
31152,8152649.5
31153,6032963.5
31154,6831095.0
31155,5579196.0
31156,7082003.0
31157,4940292.5
31158,9257274.0
31159,7031408.5
31160,5285431.0
31161,3428589.75
31162,4647703.0
31163,5347168.0
31164,6434286.5
31165,6400290.0
31166,5859462.5
31167,6598433.5
31168,9793009.0
31169,4682226.0
31170,5846981.0
31171,4797515.0
31172,5857339.5
31173,9859807.0
31174,4160266.0
31175,15000067.0
31176,5265016.0
31177,7873122.0
31178,4378138.0
31179,4106808.75
31180,4461416.0
31181,8371445.0
31182,6336254.0
31183,7610106.5
31184,5397227.5
31185,4188970.5
31186,8436918.0
31187,3737830.0
31188,5116566.0
31189,5298674.0
31190,7146641.0
31191,11809064.0
31192,4183022.25
31193,5508998.0
31194,8192750.0
31195,3708582.75
31196,4684128.5
31197,14224984.0
31198,6364773.5
31199,4041812.25
31200,11122170.0
31201,4386024.0
31202,4028486.0
31203,7243617.5
31204,3723818.5
31205,9366145.0
31206,5437811.0
31207,4522158.0
31208,5174943.5
31209,4463012.0
31210,5952047.5
31211,7531121.5
31212,5373577.0
31213,10209840.0
31214,4061321.0
31215,5136973.5
31216,6044176.0
31217,7341048.5
31218,8842489.0
31219,3762155.75
31220,6017535.5
31221,4208086.0
31222,6188825.5
31223,4415098.5
31224,6904410.5
31225,12306965.0
31226,7029786.0
31227,4189542.0
31228,9774684.0
31229,5098217.5
31230,6197407.5
31231,4232827.0
31232,3918583.5
31233,4020445.25
31234,6138105.0
31235,5809152.5
31236,6208286.0
31237,10493448.0
31238,4041812.25
31239,7204554.5
31240,6180185.0
31241,3815050.5
31242,7501496.0
31243,3855007.0
31244,7417905.5
31245,7179643.0
31246,10020598.0
31247,6058956.0
31248,4540745.0
31249,4415098.5
31250,6120516.5
31251,7198929.5
31252,7168566.0
31253,8343350.0
31254,5972250.0
31255,11511331.0
31256,4042957.25
31257,5527675.5
31258,4370358.0
31259,5888367.5
31260,6697577.0
31261,13074136.0
31262,5981552.0
31263,6540930.5
31264,4006960.0
31265,6069244.5
31266,7127236.0
31267,4229361.0
31268,4644650.0
31269,7879033.5
31270,4188970.5
31271,5705705.0
31272,7823953.5
31273,4910755.5
31274,5635436.0
31275,5771492.0
31276,5678416.5
31277,5178305.5
31278,6610709.5
31279,14026126.0
31280,3776621.0
31281,7144603.5
31282,5376252.5
31283,7404978.0
31284,3969920.0
31285,5231087.5
31286,7901675.5
31287,4583377.0
31288,4589177.0
31289,9295349.0
31290,6000361.0
31291,6237674.5
31292,4033518.0
31293,7285650.0
31294,4128748.75
31295,18381552.0
31296,4415098.5
31297,7607059.0
31298,3892693.0
31299,4415098.5
31300,6838578.0
31301,6866895.5
31302,5157413.5
31303,8838256.0
31304,7021498.0
31305,10094164.0
31306,3465252.0
31307,6412350.5
31308,7717065.5
31309,9132145.0
31310,19542816.0
31311,5352397.5
31312,3664345.5
31313,10587879.0
31314,4020445.25
31315,4583377.0
31316,13085562.0
31317,8330636.5
31318,5904444.5
31319,4039850.75
31320,5981620.5
31321,7158667.0
31322,7382724.0
31323,8248207.5
31324,6676239.5
31325,3540546.75
31326,5160523.0
31327,7780076.5
31328,13731559.0
31329,5916129.0
31330,9789050.0
31331,8241060.5
31332,5292891.5
31333,4773728.0
31334,4579139.5
31335,7439457.0
31336,7336282.5
31337,6399539.5
31338,4431157.0
31339,4421634.0
31340,5838483.5
31341,9384385.0
31342,4556587.0
31343,3486872.5
31344,4138651.75
31345,5161950.5
31346,4104980.0
31347,7883077.0
31348,11616849.0
31349,12241507.0
31350,3718070.0
31351,5124154.5
31352,8646587.0
31353,5082469.5
31354,7345839.0
31355,9043278.0
31356,4730164.0
31357,5472563.0
31358,2755608.5
31359,6825931.0
31360,7234470.0
31361,4379148.5
31362,9793849.0
31363,5857339.5
31364,3709583.75
31365,4035441.75
31366,6583825.5
31367,8325855.5
31368,6209553.0
31369,4364897.0
31370,8897914.0
31371,8472419.0
31372,6534116.0
31373,4867143.0
31374,6816726.0
31375,5724181.0
31376,6468772.0
31377,8045075.5
31378,5957124.5
31379,24967864.0
31380,5116126.5
31381,7015032.5
31382,5136297.5
31383,7603614.0
31384,17027804.0
31385,14256274.0
31386,7750986.5
31387,10470037.0
31388,5368808.0
31389,4471084.5
31390,7958517.0
31391,6032963.5
31392,10157764.0
31393,8592645.0
31394,5491515.0
31395,4353838.5
31396,8956556.0
31397,6593432.5
31398,2690989.5
31399,10754429.0
31400,4498376.0
31401,11342098.0
31402,9302036.0
31403,5213303.0
31404,4912666.5
31405,4498376.0
31406,6283840.0
31407,3363448.5
31408,7243617.5
31409,3819091.25
31410,10561698.0
31411,7441472.0
31412,10338134.0
31413,7277823.5
31414,4419994.0
31415,13483906.0
31416,6493099.5
31417,5262646.5
31418,7748466.5
31419,9270278.0
31420,8504493.0
31421,5498196.5
31422,6407985.5
31423,7553001.5
31424,15648378.0
31425,5598853.5
31426,4719093.0
31427,5407315.5
31428,6684700.0
31429,12668383.0
31430,4988155.0
31431,5959926.0
31432,5747193.0
31433,5128422.0
31434,4251992.5
31435,10795100.0
31436,8880349.0
31437,11857862.0
31438,7326843.5
31439,11760894.0
31440,6330812.0
31441,5902992.0
31442,7937899.5
31443,11256044.0
31444,6244650.5
31445,8231430.5
31446,11412167.0
31447,6112140.5
31448,7652835.5
31449,8124219.5
31450,6293525.5
31451,7904849.0
31452,10649693.0
31453,3573025.25
31454,5602977.0
31455,7480007.5
31456,5173961.5
31457,5651436.5
31458,16476488.0
31459,7107606.0
31460,5267884.0
31461,4793828.5
31462,3858681.5
31463,6046718.5
31464,6727594.5
31465,5558340.5
31466,39309268.0
31467,3481483.0
31468,13482569.0
31469,5173961.5
31470,6048645.0
31471,5761274.5
31472,2755453.5
31473,7825446.0
31474,3980216.25
31475,6507289.0
31476,22436184.0
31477,4459063.5
31478,3074605.0
31479,6011616.0
31480,5238061.5
31481,8269118.5
31482,9009688.0
31483,4344547.5
31484,6675430.5
31485,3384453.25
31486,3074710.5
31487,4561870.0
31488,6179955.0
31489,7802791.5
31490,5045693.0
31491,5420088.5
31492,7686283.5
31493,9106594.0
31494,5450229.5
31495,5554414.0
31496,8622772.0
31497,4750249.0
31498,6406256.0
31499,10293843.0
31500,10116658.0
31501,8353238.0
31502,8998714.0
31503,5232425.0
31504,9328367.0
31505,16366549.0
31506,7369429.0
31507,6393238.0
31508,6907315.0
31509,5429607.5
31510,6260243.0
31511,5173961.5
31512,6314026.0
31513,20458128.0
31514,10316525.0
31515,2405472.5
31516,6452198.5
31517,5404820.0
31518,7136901.0
31519,5919848.0
31520,5607355.0
31521,4848672.0
31522,4589177.0
31523,6602814.5
31524,4138320.25
31525,10907776.0
31526,5920808.0
31527,6766084.0
31528,4451904.0
31529,5774784.5
31530,7058410.5
31531,8627814.0
31532,5981552.0
31533,5842989.5
31534,7621691.0
31535,9756504.0
31536,7793845.0
31537,4604266.0
31538,5076158.0
31539,3892693.0
31540,4415098.5
31541,2915528.25
31542,5309109.0
31543,3963534.5
31544,5043942.0
31545,7659801.0
31546,11920904.0
31547,6087864.5
31548,5891575.0
31549,6120516.5
31550,4841496.0
31551,5515979.5
31552,7134703.0
31553,5464438.0
31554,6929649.0
31555,4105391.0
31556,6611712.0
31557,5925621.0
31558,9742074.0
31559,2884723.5
31560,6838376.0
31561,7250812.0
31562,30940004.0
31563,3534184.5
31564,8706520.0
31565,9474472.0
31566,5508499.0
31567,17125320.0
31568,6990949.5
31569,6712828.0
31570,7372557.5
31571,6047457.0
31572,3700965.25
31573,5652654.5
31574,11181045.0
31575,5867520.0
31576,6778775.5
31577,5469469.0
31578,7442288.5
31579,5953949.5
31580,6825163.0
31581,5761467.0
31582,6677073.5
31583,7409004.5
31584,4378944.0
31585,6465633.0
31586,13622308.0
31587,12834006.0
31588,9450198.0
31589,3849503.5
31590,5813475.5
31591,7158387.0
31592,7716977.5
31593,7625828.0
31594,7048199.5
31595,5186420.5
31596,3892693.0
31597,5547569.0
31598,3797615.5
31599,6398831.5
31600,7148113.0
31601,14004873.0
31602,5829720.5
31603,6316043.5
31604,3411957.75
31605,5267884.0
31606,6709084.0
31607,7821387.5
31608,5682241.0
31609,5465324.0
31610,7221407.5
31611,5587668.0
31612,5742887.0
31613,5007019.5
31614,15455394.0
31615,4710482.5
31616,10439806.0
31617,4749429.0
31618,7429098.5
31619,8567361.0
31620,4822924.5
31621,3671936.5
31622,12445672.0
31623,4786067.5
31624,5052810.0
31625,9892772.0
31626,5528508.5
31627,6626249.5
31628,9562177.0
31629,4764967.5
31630,4009735.25
31631,6400815.0
31632,13507613.0
31633,4927019.0
31634,8070565.5
31635,9459756.0
31636,5508945.5
31637,5984177.0
31638,6912659.5
31639,3759032.0
31640,11223329.0
31641,4239351.5
31642,3266345.75
31643,6003990.0
31644,9842257.0
31645,6283840.0
31646,8368874.5
31647,5203925.0
31648,10989469.0
31649,5034940.5
31650,6395018.5
31651,10251442.0
31652,5772598.5
31653,5120510.0
31654,5598373.0
31655,4437170.5
31656,20773008.0
31657,6965142.0
31658,4828161.5
31659,7100147.0
31660,5318514.5
31661,5074352.5
31662,6990529.5
31663,4132105.0
31664,3753271.75
31665,4188970.5
31666,5459343.5
31667,6549682.0
31668,9693253.0
31669,9206614.0
31670,7221882.5
31671,6028012.0
31672,7773802.0
31673,9300528.0
31674,8221467.0
31675,7563121.5
31676,7009689.0
31677,5160045.5
31678,4990496.5
31679,8062818.5
31680,6797471.5
31681,7170220.5
31682,3736468.5
31683,6465633.0
31684,5437219.5
31685,3823238.25
31686,12260457.0
31687,11295272.0
31688,9972473.0
31689,4112103.25
31690,6401236.0
31691,3973814.0
31692,5213566.5
31693,5823930.0
31694,8572167.0
31695,7144603.5
31696,3380624.25
31697,5437219.5
31698,3345597.5
31699,5069921.5
31700,5120808.0
31701,8256353.0
31702,5999136.5
31703,8714727.0
31704,5638801.0
31705,9863926.0
31706,5380027.5
31707,11307990.0
31708,7857632.5
31709,5380884.5
31710,10912063.0
31711,7112793.5
31712,7797986.0
31713,6057101.5
31714,5186979.5
31715,4996615.5
31716,5789557.5
31717,9258969.0
31718,5218526.0
31719,4355811.0
31720,5354659.5
31721,4671089.5
31722,6073772.5
31723,5254191.5
31724,5772736.5
31725,5363823.5
31726,5412041.0
31727,3683812.75
31728,4512026.0
31729,6944627.0
31730,3793109.25
31731,7882934.0
31732,7917569.0
31733,4038857.0
31734,4767222.0
31735,3082188.25
31736,6206906.5
31737,5917951.5
31738,6057101.5
31739,5260283.0
31740,7249471.0
31741,11235731.0
31742,13672964.0
31743,8004385.0
31744,4967021.5
31745,4173678.0
31746,9255190.0
31747,5296214.0
31748,17044084.0
31749,5874743.0
31750,8057852.5
31751,7376249.5
31752,4188970.5
31753,3484336.25
31754,8439332.0
31755,10038810.0
31756,2303574.25
31757,5906106.0
31758,5733381.5
31759,6747905.5
31760,5955590.5
31761,18528760.0
31762,2714403.25
31763,12365742.0
31764,5636306.5
31765,3864330.5
31766,7360067.0
31767,3792020.5
31768,7128534.5
31769,9686637.0
31770,3897384.75
31771,4420255.0
31772,7822267.5
31773,5589933.0
31774,6280299.5
31775,10462690.0
31776,2375301.75
31777,4409577.5
31778,9737764.0
31779,9491293.0
31780,7144603.5
31781,6848988.0
31782,6415476.0
31783,3910807.0
31784,5082295.0
31785,6321316.0
31786,5083385.5
31787,6465633.0
31788,5260704.5
31789,6040793.5
31790,4374457.0
31791,9330378.0
31792,6361533.0
31793,7705483.0
31794,6823522.5
31795,5930205.5
31796,4966623.5
31797,13522023.0
31798,6863726.5
31799,4735431.0
31800,5147551.5
31801,3450745.0
31802,6751678.0
31803,7645657.0
31804,4798938.0
31805,3638621.5
31806,7064902.5
31807,6373860.5
31808,6974155.0
31809,5222842.5
31810,4228409.0
31811,7698395.0
31812,6385115.5
31813,6755735.5
31814,6076715.5
31815,5955590.5
31816,4580310.0
31817,3419446.75
31818,6313556.0
31819,6333076.5
31820,9578569.0
31821,4655013.5
31822,5472808.5
31823,5078651.5
31824,3494529.25
31825,5297143.5
31826,6346347.5
31827,6869947.5
31828,5695077.0
31829,8422753.0
31830,5802292.5
31831,3253248.5
31832,11073612.0
31833,11352595.0
31834,6907315.0
31835,5000448.5
31836,7666839.0
31837,3673866.5
31838,7132648.5
31839,4887912.5
31840,8954404.0
31841,5535863.0
31842,7017923.0
31843,3867143.5
31844,7150397.0
31845,8128420.0
31846,5083385.5
31847,5278948.0
31848,6273589.0
31849,8144257.0
31850,6434575.0
31851,11427349.0
31852,8197760.0
31853,9384385.0
31854,6105848.5
31855,4777758.5
31856,6310227.5
31857,8867528.0
31858,10602105.0
31859,31868548.0
31860,6592169.0
31861,13581680.0
31862,7501496.0
31863,9780763.0
31864,3514810.25
31865,5510537.5
31866,3266529.5
31867,7703315.5
31868,5131538.5
31869,8677954.0
31870,3663321.5
31871,5119040.5
31872,9661800.0
31873,6673852.0
31874,5611426.0
31875,5659489.0
31876,5739005.0
31877,20022332.0
31878,3833494.0
31879,8413970.0
31880,9166471.0
31881,5014311.5
31882,14850952.0
31883,5611426.0
31884,5373023.5
31885,5734940.0
31886,7747698.0
31887,8744173.0
31888,4166642.75
31889,11870942.0
31890,5381798.0
31891,3822778.75
31892,4187816.25
31893,13181604.0
31894,8127017.0
31895,3842626.25
31896,4008076.0
31897,3786849.25
31898,4378944.0
31899,4338995.0
31900,6042568.0
31901,7219403.5
31902,7379753.5
31903,5787504.0
31904,4232827.0
31905,7506383.5
31906,4828161.5
31907,4085970.75
31908,4209623.0
31909,6913463.5
31910,4578846.5
31911,4251992.5
31912,7413019.0
31913,6675462.5
31914,6205622.5
31915,7773112.5
31916,4248899.5
31917,5789734.0
31918,4625549.5
31919,6329266.5
31920,4243687.5
31921,3688235.0
31922,5730380.5
31923,11550831.0
31924,12532236.0
31925,6260010.0
31926,8138232.0
31927,10034847.0
31928,7457798.5
31929,12837654.0
31930,7566988.5
31931,5758467.5
31932,7067894.5
31933,7286511.5
31934,5606050.5
31935,4776496.5
31936,4322689.0
31937,6108038.0
31938,5088357.0
31939,5968554.5
31940,7716911.0
31941,22049744.0
31942,5782114.0
31943,7153828.0
31944,4419614.5
31945,5838010.0
31946,10613901.0
31947,8163067.0
31948,6815783.5
31949,7768044.0
31950,10904281.0
31951,5601764.5
31952,5152438.5
31953,3992362.5
31954,9559551.0
31955,5619432.0
31956,8057668.0
31957,4382223.5
31958,4361086.0
31959,11120155.0
31960,6479843.0
31961,7764481.5
31962,4511277.5
31963,6431243.5
31964,5020766.5
31965,5753258.5
31966,12841621.0
31967,11813255.0
31968,7548220.5
31969,12310251.0
31970,5799371.5
31971,4433013.0
31972,5059131.5
31973,5190755.0
31974,7600199.0
31975,4416661.0
31976,4232827.0
31977,8028666.0
31978,5437219.5
31979,5111245.0
31980,5124159.0
31981,6051039.5
31982,4719219.0
31983,8726869.0
31984,7716190.0
31985,5237047.5
31986,4579139.5
31987,6617888.0
31988,7364813.5
31989,11967881.0
31990,3646548.75
31991,8843290.0
31992,5158732.0
31993,8941774.0
31994,7285650.0
31995,6974075.5
31996,12082262.0
31997,5070347.0
31998,4187816.25
31999,5646862.5
32000,7404978.0
32001,41516172.0
32002,19668348.0
32003,8836916.0
32004,7457798.5
32005,5109992.5
32006,12913588.0
32007,9434277.0
32008,6391141.0
32009,4144426.0
32010,7377727.0
32011,5264343.0
32012,2182692.75
32013,5959926.0
32014,5498301.0
32015,6684840.0
32016,6259783.5
32017,9571520.0
32018,7292135.5
32019,5785616.5
32020,5851298.5
32021,7769140.5
32022,5169389.5
32023,4364264.5
32024,6333076.5
32025,5925044.5
32026,4559264.5
32027,7923755.5
